,weather,base,dt,timezone,id,name,cod,Lon,Lat,main.temp,main.feels_like,main.temp_min,Max Temp,main.pressure,Humidity,main.sea_level,main.grnd_level,Wind Speed,wind.deg,Cloud Cover,sys.country,sys.sunrise,sys.sunset,message,visibility,sys.type,sys.id,wind.gust,rain.1h,snow.1h
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588885586.0,-18000.0,5044290.0,Saint Anthony,200,-93.22,45.02,58.44,47.53,57.0,60.01,1016.0,21.0,,,10.29,330.0,1.0,US,1588848773.0,1588901153.0,,16093.0,1.0,4900.0,20.8,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588885586.0,36000.0,2092164.0,Lorengau,200,147.27,-2.02,81.18,89.82,81.18,81.18,1009.0,79.0,1009.0,1009.0,2.06,154.0,9.0,PG,1588881985.0,1588925304.0,,,,,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,1588885586.0,32400.0,2112309.0,Katsuura,200,140.3,35.13,54.61,48.45,54.0,55.4,1022.0,50.0,,,5.82,300.0,75.0,JP,1588880454.0,1588930181.0,,10000.0,1.0,8074.0,,,
0,,,,,,,404,,,,,,,,,,,,,,,,,city not found,,,,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,1588885587.0,43200.0,2122389.0,Ossora,200,163.07,59.24,33.28,26.64,33.28,33.28,1009.0,94.0,1009.0,1009.0,5.37,349.0,95.0,RU,1588870306.0,1588929399.0,,,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588885587.0,19800.0,1268814.0,Joshīmath,200,79.57,30.57,45.45,36.21,45.45,45.45,1018.0,48.0,1018.0,801.0,8.84,29.0,1.0,IN,1588895524.0,1588944260.0,,,,,,,
0,,,,,,,404,,,,,,,,,,,,,,,,,city not found,,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588885588.0,21600.0,1494500.0,Poltavka,200,71.76,54.37,58.19,52.16,58.19,58.19,1023.0,43.0,1023.0,1009.0,5.41,182.0,0.0,RU,1588893642.0,1588949891.0,,,,,,,
0,,,,,,,404,,,,,,,,,,,,,,,,,city not found,,,,,,
0,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",stations,1588885588.0,3600.0,2313762.0,Libenge,200,18.63,3.65,73.74,81.59,73.74,73.74,1010.0,96.0,1010.0,971.0,1.97,343.0,72.0,CD,1588826044.0,1588870196.0,,,,,,3.07,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588885589.0,7200.0,2523888.0,Paola,200,16.04,39.36,60.8,59.16,60.8,60.8,1020.0,82.0,,,5.82,160.0,0.0,IT,1588823393.0,1588874091.0,,10000.0,1.0,6701.0,,,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,1588885589.0,7200.0,2525478.0,Cabras,200,8.53,39.93,54.0,51.35,54.0,54.0,1013.0,74.0,,,3.0,303.0,14.0,IT,1588825118.0,1588875970.0,,,3.0,2031034.0,3.0,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588885589.0,-14400.0,5131638.0,Plainview,200,-73.47,40.78,64.11,54.43,61.0,66.2,1006.0,17.0,,,8.05,350.0,1.0,US,1588844668.0,1588895779.0,,16093.0,1.0,4135.0,17.22,,
0,"[{'id': 751, 'main': 'Sand', 'description': 'sand', 'icon': '50n'}]",stations,1588885212.0,0.0,2377457.0,Nouadhibou,200,-17.03,20.93,68.0,60.44,68.0,68.0,1013.0,72.0,,,18.34,360.0,0.0,MR,1588833246.0,1588880110.0,,6000.0,1.0,2444.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588885590.0,28800.0,1687186.0,Sarangani,200,125.46,5.4,83.43,88.97,83.43,83.43,1008.0,77.0,1008.0,1008.0,8.99,52.0,1.0,PH,1588886669.0,1588931089.0,,,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588885590.0,0.0,2537881.0,Safi,200,-9.24,32.3,64.76,63.48,64.76,64.76,1017.0,86.0,1017.0,1015.0,8.41,339.0,0.0,MA,1588830291.0,1588879326.0,,,,,,,
0,,,,,,,404,,,,,,,,,,,,,,,,,city not found,,,,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,1588885590.0,32400.0,1857260.0,Mikuni,200,136.15,36.22,44.6,40.95,44.6,44.6,1020.0,81.0,,,2.24,,40.0,JP,1588881320.0,1588931307.0,,10000.0,1.0,8017.0,,,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,1588885326.0,0.0,2289049.0,Ferkessédougou,200,-5.2,9.6,81.5,84.78,81.5,81.5,1010.0,70.0,1010.0,974.0,8.41,163.0,37.0,CI,1588831318.0,1588876360.0,,,,,,0.12,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588885484.0,-14400.0,4360369.0,Laurel,200,-76.85,39.1,66.02,57.29,64.0,68.0,1011.0,33.0,,,10.29,240.0,1.0,US,1588845704.0,1588896365.0,,16093.0,1.0,4115.0,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,1588885591.0,7200.0,1052944.0,Angoche,200,39.91,-16.23,74.61,75.16,74.61,74.61,1017.0,77.0,1017.0,1014.0,9.91,189.0,40.0,MZ,1588822414.0,1588863612.0,,,,,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,1588885592.0,10800.0,257395.0,Megalopolis,200,22.14,37.4,60.4,58.28,59.0,62.01,1016.0,72.0,,,4.59,58.0,40.0,GR,1588908519.0,1588958831.0,,10000.0,1.0,6621.0,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,1588885593.0,39600.0,2138522.0,Poya,200,165.15,-21.35,71.15,69.37,71.15,71.15,1013.0,79.0,1013.0,1012.0,12.01,134.0,35.0,NC,1588879185.0,1588919522.0,,,,,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588885593.0,25200.0,1636426.0,Manggar,200,108.27,-2.88,83.43,90.3,83.43,83.43,1006.0,80.0,1006.0,1006.0,7.85,134.0,100.0,ID,1588891409.0,1588934600.0,,,,,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,1588885593.0,-39600.0,4036284.0,Alofi,200,-169.92,-19.06,80.6,88.07,80.6,80.6,1016.0,88.0,,,6.93,70.0,75.0,NU,1588873011.0,1588913731.0,,,1.0,7306.0,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,1588885593.0,10800.0,751335.0,Bafra,200,35.91,41.57,53.6,49.23,53.6,53.6,1017.0,81.0,,,6.93,290.0,75.0,TR,1588904658.0,1588956082.0,,10000.0,1.0,7017.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,1588885594.0,32400.0,2082539.0,Merauke,200,140.33,-8.47,78.12,80.02,78.12,78.12,1011.0,82.0,1011.0,1011.0,12.17,108.0,100.0,ID,1588884130.0,1588926491.0,,,,,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,1588885594.0,36000.0,2120048.0,Ust-Nera,200,143.2,64.57,28.09,21.13,28.09,28.09,1012.0,93.0,1012.0,953.0,4.7,88.0,99.0,RU,1588872691.0,1588936552.0,,,,,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,1588885594.0,19800.0,1267433.0,Kattivākkam,200,80.32,13.22,86.0,96.75,86.0,86.0,1009.0,79.0,,,3.36,170.0,40.0,IN,1588896899.0,1588942525.0,,6000.0,1.0,9218.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,1588885595.0,-14400.0,3665199.0,Ariquemes,200,-63.04,-9.91,74.59,78.1,74.59,74.59,1013.0,81.0,1013.0,997.0,5.88,161.0,99.0,BR,1588846643.0,1588888798.0,,,,,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,1588885455.0,3600.0,2742416.0,Barcelos,200,-8.62,41.54,63.34,66.67,60.8,64.99,1013.0,100.0,,,2.24,,75.0,PT,1588829010.0,1588880309.0,,10000.0,1.0,6900.0,,,
0,,,,,,,404,,,,,,,,,,,,,,,,,city not found,,,,,,
0,"[{'id': 521, 'main': 'Rain', 'description': 'shower rain', 'icon': '09n'}]",stations,1588885595.0,7200.0,777019.0,Vardø,200,31.11,70.37,35.6,24.66,35.6,35.6,999.0,82.0,,,12.75,280.0,75.0,NO,1588808193.0,1588882057.0,,10000.0,1.0,1682.0,,,
0,,,,,,,404,,,,,,,,,,,,,,,,,city not found,,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588885596.0,-18000.0,3530839.0,China,200,-99.23,25.7,91.35,85.8,91.35,91.35,1013.0,44.0,1013.0,997.0,20.27,130.0,2.0,MX,1588852539.0,1588900273.0,,,,,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,1588885596.0,25200.0,1621313.0,Ambulu,200,113.61,-8.35,76.53,84.11,76.53,76.53,1009.0,90.0,1009.0,1006.0,3.29,59.0,27.0,ID,1588890534.0,1588932912.0,,,,,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,1588885596.0,28800.0,2036653.0,Hunchun,200,130.36,42.87,49.78,46.26,49.78,49.78,1016.0,56.0,1016.0,1011.0,0.67,344.0,61.0,CN,1588881819.0,1588933587.0,,,,,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,1588885597.0,-18000.0,3514868.0,Valle Hermoso,200,-97.83,25.67,90.54,91.22,89.01,91.4,1016.0,52.0,,,12.75,160.0,75.0,MX,1588852206.0,1588899934.0,,12874.0,1.0,7126.0,27.51,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,1588885597.0,-14400.0,6145890.0,Shelburne,200,-80.2,44.08,45.66,35.29,42.8,48.99,1008.0,75.0,,,13.87,310.0,75.0,CA,1588845800.0,1588897877.0,,14484.0,1.0,762.0,,,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,1588885597.0,28800.0,1626703.0,Soe,200,124.28,-9.86,63.61,65.59,63.61,63.61,1011.0,100.0,1011.0,915.0,4.83,47.0,16.0,ID,1588888087.0,1588930237.0,,,,,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,1588885598.0,36000.0,2065594.0,Mount Isa,200,139.5,-20.73,55.4,51.85,55.4,55.4,1016.0,71.0,,,4.7,330.0,53.0,AU,1588885291.0,1588925728.0,,10000.0,1.0,9495.0,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,1588885598.0,18000.0,1337610.0,Thinadhoo,200,72.93,0.53,84.6,87.73,84.6,84.6,1009.0,78.0,1009.0,1009.0,14.92,262.0,56.0,MV,1588899638.0,1588943334.0,,,,,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,1588885598.0,28800.0,1797575.0,Qinnan,200,119.91,33.25,67.26,62.15,67.26,67.26,1005.0,87.0,1005.0,1005.0,17.16,135.0,100.0,CN,1588885559.0,1588934863.0,,,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588885599.0,-21600.0,5540831.0,Hurricane,200,-113.29,37.18,82.62,76.68,80.6,84.0,1018.0,14.0,,,3.36,,1.0,US,1588854686.0,1588904873.0,,16093.0,1.0,5832.0,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,1588885599.0,28800.0,2035511.0,Panshi,200,126.06,42.94,55.15,49.91,55.15,55.15,1015.0,58.0,1015.0,977.0,5.59,202.0,100.0,CN,1588882839.0,1588934631.0,,,,,,,
0,,,,,,,404,,,,,,,,,,,,,,,,,city not found,,,,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,1588885599.0,36000.0,2016307.0,Solnechnyy,200,136.63,50.72,53.38,45.7,53.38,53.38,1006.0,43.0,1006.0,972.0,7.16,179.0,100.0,RU,1588878934.0,1588933462.0,,,,,,,
0,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",stations,1588885600.0,28800.0,1805518.0,Jining,200,116.58,35.41,59.95,56.79,59.95,59.95,1004.0,95.0,1004.0,1000.0,10.49,55.0,100.0,CN,1588886110.0,1588935910.0,,,,,,2.01,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,1588885600.0,39600.0,2121385.0,Severo-Kuril'sk,200,156.12,50.68,34.34,22.33,34.34,34.34,1008.0,88.0,1008.0,1007.0,14.76,344.0,99.0,RU,1588874270.0,1588928771.0,,,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588885303.0,10800.0,6254930.0,Palestine,200,35.2,31.92,65.26,65.25,63.0,66.99,1014.0,72.0,,,3.36,,0.0,PS,1588906024.0,1588955058.0,,10000.0,1.0,6845.0,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,1588885601.0,3600.0,2445704.0,Diffa,200,12.61,13.32,87.33,84.54,87.33,87.33,1007.0,23.0,1007.0,973.0,2.89,87.0,80.0,NE,1588826758.0,1588872372.0,,,,,,,
0,,,,,,,404,,,,,,,,,,,,,,,,,city not found,,,,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,1588885601.0,32400.0,1861416.0,Ishigaki,200,124.16,24.34,75.76,76.39,75.76,75.76,1010.0,86.0,1010.0,1009.0,13.58,96.0,30.0,JP,1588885437.0,1588932945.0,,,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588885601.0,28800.0,1794209.0,Simao,200,100.97,22.79,66.81,67.86,66.81,66.81,1008.0,65.0,1008.0,866.0,0.72,294.0,0.0,CN,1588891141.0,1588938371.0,,,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588885602.0,-14400.0,3881102.0,Machalí,200,-70.67,-34.18,78.8,71.87,78.8,78.8,1014.0,21.0,,,6.93,200.0,0.0,CL,1588850570.0,1588888533.0,,10000.0,1.0,8501.0,,,
0,,,,,,,404,,,,,,,,,,,,,,,,,city not found,,,,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,1588885602.0,-14400.0,6943832.0,Riviere-au-Renard,200,-64.4,49.0,41.0,30.74,41.0,41.0,1001.0,65.0,,,11.41,70.0,90.0,CA,1588841167.0,1588894927.0,,24140.0,1.0,807.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588885602.0,-36000.0,4034188.0,Moerai,200,-151.33,-22.43,77.81,77.99,77.81,77.81,1019.0,80.0,1019.0,1019.0,14.27,83.0,5.0,PF,1588868828.0,1588908990.0,,,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588885602.0,-7200.0,3419842.0,Sisimiut,200,-53.67,66.94,37.54,27.32,37.54,37.54,1026.0,72.0,1026.0,1026.0,11.14,18.0,0.0,GL,1588832083.0,1588898860.0,,,,,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,1588885603.0,-9000.0,5895424.0,Bay Roberts,200,-53.26,47.6,46.4,42.48,45.0,46.99,1004.0,68.0,,,1.86,339.0,99.0,CA,1588838754.0,1588891992.0,,,3.0,2002737.0,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,1588885603.0,10800.0,1061412.0,Mananara,200,49.77,-16.17,72.93,77.97,72.93,72.93,1016.0,90.0,1016.0,1014.0,4.45,225.0,44.0,MG,1588906460.0,1588947628.0,,,,,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588885603.0,7200.0,986717.0,Kruisfontein,200,24.73,-34.0,62.67,59.58,62.67,62.67,1020.0,57.0,1020.0,992.0,4.36,280.0,93.0,ZA,1588827642.0,1588865670.0,,,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588885603.0,-14400.0,4503646.0,Pleasantville,200,-74.52,39.39,66.07,54.54,66.0,66.2,1009.0,22.0,,,12.75,280.0,1.0,US,1588845107.0,1588895844.0,,16093.0,1.0,3222.0,26.4,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,1588885604.0,-21600.0,3608828.0,Iralaya,200,-83.23,15.0,91.4,96.53,91.4,91.4,1013.0,63.0,,,11.41,50.0,40.0,HN,1588849621.0,1588895510.0,,10000.0,1.0,7087.0,,,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,1588885604.0,32400.0,2012593.0,Zeya,200,127.27,53.75,39.38,34.18,39.38,39.38,1005.0,73.0,1005.0,977.0,2.75,330.0,22.0,RU,1588880493.0,1588936397.0,,,,,,,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,1588885604.0,39600.0,2140466.0,Moindou,200,165.68,-21.69,69.8,72.18,69.8,69.8,1013.0,83.0,,,4.7,100.0,20.0,NC,1588879086.0,1588919367.0,,10000.0,1.0,7344.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588885604.0,-25200.0,5380437.0,Pacific Grove,200,-121.92,36.62,73.09,71.67,66.2,81.0,1015.0,55.0,,,5.82,340.0,1.0,US,1588856825.0,1588906877.0,,12874.0,1.0,4980.0,,,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,1588885605.0,-10800.0,3466723.0,Castelo,200,-41.18,-20.6,62.76,65.21,62.76,62.76,1018.0,92.0,1018.0,983.0,1.72,167.0,100.0,BR,1588842231.0,1588882717.0,,,,,,0.27,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588885605.0,-25200.0,5367788.0,Lompoc,200,-120.46,34.64,73.36,66.87,66.2,75.99,1013.0,55.0,,,14.99,340.0,1.0,US,1588856708.0,1588906293.0,,16093.0,1.0,6155.0,,,
0,,,,,,,404,,,,,,,,,,,,,,,,,city not found,,,,,,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,1588885605.0,3600.0,2440371.0,Ouallam,200,2.09,14.32,86.54,78.62,86.54,86.54,1007.0,11.0,1007.0,981.0,6.26,82.0,13.0,NE,1588829203.0,1588874976.0,,,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588885606.0,7200.0,3070446.0,Mníšek pod Brdy,200,14.26,49.87,50.95,48.06,48.99,53.01,1007.0,87.0,,,4.0,360.0,0.0,CZ,1588822140.0,1588876198.0,,,3.0,2030094.0,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,1588885606.0,0.0,3414079.0,Olafsvik,200,-23.71,64.89,42.57,36.28,42.57,42.57,1018.0,75.0,1018.0,1014.0,5.68,352.0,77.0,IS,1588826277.0,1588890285.0,,,,,,,
0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,1588885373.0,-14400.0,5003136.0,Muskegon,200,-86.13,43.3,54.95,43.25,53.6,57.2,1014.0,22.0,,,11.41,350.0,40.0,US,1588847341.0,1588899182.0,,16093.0,1.0,4912.0,26.4,,
0,,,,,,,404,,,,,,,,,,,,,,,,,city not found,,,,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,1588885628.0,28800.0,1728675.0,Balabac,200,117.06,7.99,83.43,89.58,83.43,83.43,1007.0,77.0,1007.0,1007.0,7.92,107.0,84.0,PH,1588888489.0,1588933301.0,,,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588885628.0,36000.0,2013258.0,Vrangel',200,133.08,42.73,47.12,43.81,47.12,47.12,1017.0,68.0,1017.0,1016.0,1.01,299.0,2.0,RU,1588881187.0,1588932913.0,,,,,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588885628.0,21600.0,1526041.0,Atasū,200,71.64,48.68,55.94,46.2,55.94,55.94,1018.0,50.0,1018.0,961.0,12.55,84.0,98.0,KZ,1588894921.0,1588948670.0,,,,,,,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,1588885629.0,-10800.0,3408368.0,Acaraú,200,-40.12,-2.89,80.01,84.27,80.01,80.01,1011.0,81.0,1011.0,1010.0,9.42,102.0,18.0,BR,1588840623.0,1588883816.0,,,,,,,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,1588885629.0,32400.0,2017215.0,Sangar,200,127.47,63.92,40.64,32.72,40.64,40.64,993.0,73.0,993.0,984.0,7.9,85.0,100.0,RU,1588876816.0,1588939977.0,,,,,,0.17,
0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,1588885629.0,-10800.0,3470137.0,Belmonte,200,-38.88,-15.86,80.6,84.7,80.6,80.6,1013.0,78.0,,,9.17,60.0,20.0,BR,1588841299.0,1588882545.0,,10000.0,1.0,8422.0,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,1588885629.0,-14400.0,6062563.0,Macamic,200,-79.0,48.75,35.6,22.51,35.6,35.6,1009.0,31.0,,,12.75,320.0,75.0,CA,1588844714.0,1588898387.0,,24140.0,1.0,947.0,18.34,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588885630.0,10800.0,490425.0,Soskovo,200,35.38,52.75,42.03,36.05,42.03,42.03,1007.0,93.0,1007.0,979.0,6.71,225.0,0.0,RU,1588902758.0,1588958238.0,,,,,,,
0,,,,,,,404,,,,,,,,,,,,,,,,,city not found,,,,,,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,1588885630.0,28800.0,1637510.0,Loa Janan,200,117.09,-0.58,75.9,86.09,75.9,75.9,1007.0,97.0,1007.0,1007.0,0.29,335.0,83.0,ID,1588889122.0,1588932653.0,,,,,,0.22,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588885630.0,7200.0,89113.0,Ajdabiya,200,20.23,30.76,71.13,64.38,71.13,71.13,1013.0,59.0,1013.0,1013.0,15.35,348.0,1.0,LY,1588823385.0,1588872087.0,,,,,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588885631.0,18000.0,1489853.0,Tazovsky,200,78.7,67.47,33.21,22.33,33.21,33.21,1014.0,95.0,1014.0,1010.0,12.95,153.0,100.0,RU,1588886117.0,1588954086.0,,,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588885631.0,-14400.0,4198322.0,Griffin,200,-84.26,33.25,67.12,59.54,64.4,69.01,1019.0,31.0,,,8.05,310.0,1.0,US,1588848182.0,1588897444.0,,16093.0,1.0,3035.0,16.11,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588885631.0,-25200.0,5391295.0,Salinas,200,-121.66,36.68,73.99,67.42,66.2,81.0,1014.0,46.0,,,12.75,300.0,1.0,US,1588856755.0,1588906822.0,,14484.0,1.0,5885.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588885488.0,-21600.0,5431716.0,Montrose,200,-108.27,38.42,70.83,55.15,70.0,71.6,1019.0,8.0,,,17.22,340.0,1.0,US,1588853327.0,1588903823.0,,16093.0,1.0,4988.0,27.51,,
0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,1588885632.0,28800.0,1807339.0,Huangmei,200,116.03,30.19,72.9,78.76,72.9,72.9,1002.0,93.0,1002.0,996.0,3.8,99.0,55.0,CN,1588886818.0,1588935466.0,,,,,,0.33,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588885632.0,3600.0,2653305.0,Chatham,200,0.53,51.38,57.76,53.53,54.0,59.0,1020.0,54.0,,,4.0,247.0,100.0,GB,1588825121.0,1588879807.0,,,3.0,2018300.0,4.0,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588885632.0,10800.0,1079048.0,Ambovombe,200,46.08,-25.17,66.0,68.04,66.0,66.0,1018.0,84.0,1018.0,1003.0,2.89,242.0,3.0,MG,1588908102.0,1588947758.0,,,,,,,
0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,1588885633.0,10800.0,366444.0,Tambura,200,27.47,5.6,70.56,75.96,70.56,70.56,1011.0,92.0,1011.0,939.0,2.33,247.0,100.0,SS,1588910169.0,1588954623.0,,,,,,,
0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,1588885633.0,10800.0,229112.0,Moroto,200,34.67,2.53,67.96,69.49,67.96,67.96,1012.0,81.0,1012.0,860.0,4.41,80.0,71.0,UG,1588908671.0,1588952665.0,,,,,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588885633.0,-10800.0,3833062.0,Venado Tuerto,200,-61.97,-33.75,62.01,57.72,62.01,62.01,1012.0,46.0,,,4.0,180.0,0.0,AR,1588848435.0,1588886492.0,,,3.0,2011346.0,5.01,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,1588885633.0,-14400.0,4173838.0,Spring Hill,200,-82.53,28.48,76.12,67.5,73.99,78.8,1018.0,24.0,,,10.29,20.0,1.0,US,1588848265.0,1588896530.0,,16093.0,1.0,3457.0,,,
0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,1588885634.0,28800.0,2057087.0,Kupang,200,123.58,-10.17,77.05,79.14,77.05,77.05,1011.0,83.0,1011.0,1005.0,11.21,97.0,7.0,ID,1588888278.0,1588930382.0,,,,,,,
